GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
1	GO:0015267	3.3680575647412e-07	4.99254327080083	3.87378467044438	17	451	channel activity	ANO3;BCL2;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B;SLC17A7;SLC24A2;TRPC3	8.27132785576285e-05
2	GO:0022803	3.47429411424881e-07	4.9807584396778	3.88237399343871	17	452	passive transmembrane transporter activity	ANO3;BCL2;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B;SLC17A7;SLC24A2;TRPC3	8.27132785576285e-05
3	GO:0022857	4.56139403810451e-07	3.49015163223602	8.70098419325977	26	1013	transmembrane transporter activity	ANO3;ATP1A1;BCL2;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;RBP4;SCN3B;SCN4B;SLC17A7;SLC24A2;SLC25A30;SLC35D3;SLC6A17;SLC7A8;SLCO1A2;SV2B;TOMM70;TRPC3	8.27132785576285e-05
4	GO:0005244	9.19847744321908e-07	7.42914663708451	1.66632866090069	11	194	voltage-gated ion channel activity	CLIC3;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B	0.000100079434582224
5	GO:0022832	9.19847744321908e-07	7.42914663708451	1.66632866090069	11	194	voltage-gated channel activity	CLIC3;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B	0.000100079434582224
6	GO:0005216	2.08584377739629e-06	4.85203563101572	3.47008648971071	15	404	ion channel activity	ANO3;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC17A7;SLC24A2;TRPC3	0.000189116502483931
7	GO:0005215	4.38564762472205e-06	3.05538037051636	9.82618550551745	26	1144	transporter activity	ANO3;ATP1A1;BCL2;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;RBP4;SCN3B;SCN4B;SLC17A7;SLC24A2;SLC25A30;SLC35D3;SLC6A17;SLC7A8;SLCO1A2;SV2B;TOMM70;TRPC3	0.000340827472549828
8	GO:0022836	6.03315360717149e-06	5.05517652671756	2.86024455711303	13	333	gated channel activity	CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B;SLC17A7	0.000410254445287662
9	GO:0015079	7.68455917719095e-06	7.52283105022831	1.33134506412168	9	155	potassium ion transmembrane transporter activity	ATP1A1;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SLC24A2	0.000464488910265764
10	GO:0015075	9.15548946696193e-06	3.31542518127884	7.17208470026842	21	835	ion transmembrane transporter activity	ANO3;ATP1A1;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;NOX1;SCN3B;SCN4B;SLC17A7;SLC24A2;SLC25A30;SLC35D3;SLC7A8;SLCO1A2;TRPC3	0.000485336312181855
11	GO:0005249	9.81378572426544e-06	10.5645072992701	0.747271100507009	7	87	voltage-gated potassium channel activity	KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1	0.000485336312181855
12	GO:0015318	1.13364341882824e-05	3.37073398784479	6.69108261258574	20	779	inorganic molecular entity transmembrane transporter activity	ANO3;ATP1A1;CLIC3;GABRD;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;RBP4;SCN3B;SCN4B;SLC17A7;SLC24A2;SLC25A30;SLC7A8;SLCO1A2;TRPC3	0.000513918349868801
13	GO:0016247	2.95012990146199e-05	7.29234851835471	1.21109454220101	8	141	channel regulator activity	ARPP19;BCL2;FGF11;FXYD7;KCNIP2;KCNV1;SCN3B;SCN4B	0.00123451589722717
14	GO:0015077	5.56163262035123e-05	4.32721956406167	3.04062033999404	12	354	monovalent inorganic cation transmembrane transporter activity	ATP1A1;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC17A7;SLC24A2	0.00216109153247933
15	GO:0005261	7.2059881658845e-05	4.5458089668616	2.6455114822547	11	308	cation channel activity	KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC24A2;TRPC3	0.00226319453953574
16	GO:0001588	7.3268503232503e-05	Inf	0.0171786459886669	2	2	dopamine neurotransmitter receptor activity, coupled via Gs	DRD1;DRD5	0.00226319453953574
17	GO:0046873	7.36951235567874e-05	3.92371997765779	3.63328362660304	13	423	metal ion transmembrane transporter activity	ATP1A1;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC17A7;SLC24A2;TRPC3	0.00226319453953574
18	GO:0005267	7.48851134405207e-05	7.53147810218978	1.02212943632568	7	119	potassium channel activity	KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1	0.00226319453953574
19	GO:0022843	0.000189201672595243	6.43171560706525	1.18532657321801	7	138	voltage-gated cation channel activity	KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1	0.00541714262588486
20	GO:0017080	0.000307098627242453	13.9386554621849	0.32639427378467	4	38	sodium channel regulator activity	FGF11;FXYD7;SCN3B;SCN4B	0.00835308266099472
21	GO:0004864	0.00045345245933487	12.4684210526316	0.360751565762004	4	42	protein phosphatase inhibitor activity	ARPP19;PPP1R2;PPP1R2B;SH3RF2	0.0117465779941985
22	GO:0019212	0.00059170272888483	11.5540069686411	0.386519534745005	4	45	phosphatase inhibitor activity	ARPP19;PPP1R2;PPP1R2B;SH3RF2	0.0146311947506067
23	GO:0008324	0.000654300420893589	2.95205785667324	5.14500447360573	14	599	cation transmembrane transporter activity	ATP1A1;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC17A7;SLC24A2;SLC7A8;TRPC3	0.0150719377729508
24	GO:0004952	0.000720349967089561	78.018779342723	0.0429466149716672	2	5	dopamine neurotransmitter receptor activity	DRD1;DRD5	0.0150719377729508
25	GO:0004994	0.000720349967089561	78.018779342723	0.0429466149716672	2	5	somatostatin receptor activity	SSTR4;SSTR5	0.0150719377729508
26	GO:0086006	0.000720349967089561	78.018779342723	0.0429466149716672	2	5	voltage-gated sodium channel activity involved in cardiac muscle cell action potential	SCN3B;SCN4B	0.0150719377729508
27	GO:0022890	0.000970083597523097	2.95523042126096	4.74989561586639	13	553	inorganic cation transmembrane transporter activity	ATP1A1;KCNA4;KCNH3;KCNH7;KCNIP2;KCNJ2;KCNT2;KCNV1;SCN3B;SCN4B;SLC17A7;SLC24A2;TRPC3	0.0195453880389839
28	GO:0042923	0.00139596574653665	15.3543015726179	0.223322397852669	3	26	neuropeptide binding	OPRK1;SSTR4;SSTR5	0.0271216202184263
29	GO:0035240	0.0019830908202826	39.0023474178404	0.0687145839546675	2	8	dopamine binding	DRD1;DRD5	0.0372000484908184
30	GO:0051721	0.00233894724263334	12.6086626139818	0.266269012824336	3	31	protein phosphatase 2A binding	ARPP19;BCL2;STRN	0.0424129099997512
31	GO:0071855	0.00256480011333336	12.1731474688188	0.27485833581867	3	32	neuropeptide receptor binding	MRAP2;NMB;TAC1	0.0450081052146241
32	GO:0099106	0.00291292557704173	5.49993338662403	0.970593498359678	5	113	ion channel regulator activity	ARPP19;FXYD7;KCNIP2;KCNV1;SCN3B	0.0495197348097093
33	GO:0008509	0.00321753084311334	3.19235294117647	2.99767372502237	9	349	anion transmembrane transporter activity	ANO3;CLIC3;GABRD;SLC17A7;SLC24A2;SLC25A30;SLC35D3;SLC7A8;SLCO1A2	0.0530405084440502
34	GO:0005254	0.00359161288356485	6.85383022774327	0.627020578586341	4	73	chloride channel activity	ANO3;CLIC3;GABRD;SLC17A7	0.0574658061370376
35	GO:0016248	0.00389416935331167	10.3798498122653	0.317804950790337	3	37	channel inhibitor activity	BCL2;KCNV1;SCN3B	0.0605265179486157
36	GO:0015291	0.0040257545756112	3.70664039790711	2.00131225767969	7	233	secondary active transmembrane transporter activity	SLC17A7;SLC24A2;SLC25A30;SLC35D3;SLC6A17;SLC7A8;SLCO1A2	0.0608336246981249
37	GO:0003924	0.00424929964944754	3.31257606490872	2.55961825231136	8	298	GTPase activity	ARL4D;RAB15;RAB26;RAB40B;RASD2;RASL11B;RGS18;RGS20	0.062476189440526
38	GO:0030955	0.00457024728433708	23.3957746478873	0.103071875932001	2	12	potassium ion binding	ATP1A1;KCNA4	0.0654266979652466
39	GO:0019888	0.005208352483749	6.13877551020408	0.695735162541008	4	81	protein phosphatase regulator activity	ARPP19;PPP1R2;PPP1R2B;SH3RF2	0.0725054469008637
40	GO:0015271	0.00537090305121767	21.2676056338028	0.111661198926335	2	13	outward rectifier potassium channel activity	KCNIP2;KCNT2	0.0725054469008637
41	GO:0044325	0.00546456493186656	4.70908987096037	1.12520131225768	5	131	ion channel binding	ACTN2;ID2;KCNIP2;SCN3B;SCN4B	0.0725054469008637
42	GO:0005253	0.00617412620027002	5.8342151675485	0.730092454518342	4	85	anion channel activity	ANO3;CLIC3;GABRD;SLC17A7	0.0770369245827857
43	GO:0086008	0.00623092772360767	19.4941314553991	0.120250521920668	2	14	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	KCNIP2;KCNJ2	0.0770369245827857
44	GO:1901338	0.00623092772360767	19.4941314553991	0.120250521920668	2	14	catecholamine binding	DRD1;DRD5	0.0770369245827857
45	GO:0015103	0.00763618568867987	4.32809956414431	1.21968386519535	5	142	inorganic anion transmembrane transporter activity	ANO3;CLIC3;GABRD;SLC17A7;SLC25A30	0.0816592026831335
46	GO:0019841	0.00812483950635579	16.7072434607646	0.137429167909335	2	16	retinol binding	RBP1;RBP4	0.0816592026831335
47	GO:0008068	0.00858932299433346	Inf	0.00858932299433343	1	1	extracellularly glutamate-gated chloride channel activity	SLC17A7	0.0816592026831335
48	GO:0015319	0.00858932299433346	Inf	0.00858932299433343	1	1	sodium:inorganic phosphate symporter activity	SLC17A7	0.0816592026831335
49	GO:0031710	0.00858932299433346	Inf	0.00858932299433343	1	1	neuromedin B receptor binding	NMB	0.0816592026831335
50	GO:0038048	0.00858932299433346	Inf	0.00858932299433343	1	1	dynorphin receptor activity	OPRK1	0.0816592026831335
51	GO:0043914	0.00858932299433346	Inf	0.00858932299433343	1	1	NADPH:sulfur oxidoreductase activity	MICAL2	0.0816592026831335
52	GO:0045352	0.00858932299433346	Inf	0.00858932299433343	1	1	interleukin-1 type I receptor antagonist activity	IL1RN	0.0816592026831335
53	GO:0045353	0.00858932299433346	Inf	0.00858932299433343	1	1	interleukin-1 type II receptor antagonist activity	IL1RN	0.0816592026831335
